event_id,session_id,user_id,event_type,event_seq,timestamp,car_type,area,product_id,rental_days,price,device
evt_000256,sess_0059,user_0299,view,4,2025-06-24T11:34:56,SUV,chiba,prod_001,,,mobile
evt_000257,sess_0059,user_0299,view,5,2025-06-24T11:38:04,minivan,narita,prod_009,,,mobile
evt_000258,sess_0059,user_0299,view,6,2025-06-24T11:41:32,hatchback,chiba,prod_011,,,mobile
evt_000259,sess_0059,user_0299,purchase,7,2025-06-24T11:43:22,hatchback,chiba,prod_011,1,6401,mobile
evt_000260,sess_0060,user_0476,view,1,2025-06-15T17:42:00,hatchback,funabashi,prod_012,,,desktop
evt_000261,sess_0060,user_0476,view,2,2025-06-15T17:45:48,minivan,chiba,prod_006,,,desktop
evt_000262,sess_0061,user_0293,view,1,2025-06-16T19:19:00,hatchback,kashiwa,prod_013,,,mobile
evt_000263,sess_0061,user_0293,view,2,2025-06-16T19:21:27,SUV,katsuura,prod_005,,,mobile
evt_000264,sess_0061,user_0293,view,3,2025-06-16T19:22:55,hatchback,narita,prod_014,,,mobile
evt_000265,sess_0061,user_0293,view,4,2025-06-16T19:23:35,minivan,katsuura,prod_010,,,mobile
evt_000266,sess_0061,user_0293,view,5,2025-06-16T19:24:41,minivan,kashiwa,prod_008,,,mobile
evt_000267,sess_0061,user_0293,purchase,6,2025-06-16T19:25:21,SUV,katsuura,prod_005,3,29984,mobile
evt_000268,sess_0062,user_0171,view,1,2025-06-30T09:20:00,minivan,kashiwa,prod_008,,,desktop
evt_000269,sess_0062,user_0171,view,2,2025-06-30T09:23:31,hatchback,katsuura,prod_015,,,desktop
evt_000270,sess_0063,user_0695,view,1,2025-06-18T07:20:00,minivan,chiba,prod_006,,,desktop
evt_000271,sess_0063,user_0695,view,2,2025-06-18T07:20:55,hatchback,kashiwa,prod_013,,,desktop
evt_000272,sess_0063,user_0695,view,3,2025-06-18T07:24:01,minivan,katsuura,prod_010,,,desktop
evt_000273,sess_0063,user_0695,view,4,2025-06-18T07:24:27,hatchback,kashiwa,prod_013,,,desktop
evt_000274,sess_0064,user_0121,view,1,2025-06-09T05:35:00,hatchback,funabashi,prod_012,,,mobile
evt_000275,sess_0064,user_0121,view,2,2025-06-09T05:35:42,hatchback,katsuura,prod_015,,,mobile
evt_000276,sess_0064,user_0121,view,3,2025-06-09T05:37:23,hatchback,narita,prod_014,,,mobile
evt_000277,sess_0064,user_0121,view,4,2025-06-09T05:40:03,hatchback,katsuura,prod_015,,,mobile
evt_000278,sess_0064,user_0121,view,5,2025-06-09T05:44:00,SUV,narita,prod_004,,,mobile
evt_000279,sess_0065,user_0371,view,1,2025-06-07T06:44:00,minivan,chiba,prod_006,,,mobile
evt_000280,sess_0065,user_0371,view,2,2025-06-07T06:45:39,minivan,narita,prod_009,,,mobile
evt_000281,sess_0065,user_0371,view,3,2025-06-07T06:48:01,minivan,narita,prod_009,,,mobile
evt_000282,sess_0065,user_0371,view,4,2025-06-07T06:51:51,minivan,chiba,prod_006,,,mobile
evt_000283,sess_0065,user_0371,view,5,2025-06-07T06:53:32,minivan,kashiwa,prod_008,,,mobile
evt_000284,sess_0065,user_0371,view,6,2025-06-07T06:56:46,minivan,chiba,prod_006,,,mobile
evt_000285,sess_0066,user_0656,view,1,2025-06-17T02:56:00,hatchback,funabashi,prod_012,,,mobile
evt_000286,sess_0066,user_0656,view,2,2025-06-17T02:57:32,hatchback,chiba,prod_011,,,mobile
evt_000287,sess_0066,user_0656,view,3,2025-06-17T03:00:34,hatchback,chiba,prod_011,,,mobile
evt_000288,sess_0066,user_0656,purchase,4,2025-06-17T03:03:34,hatchback,chiba,prod_011,2,11704,mobile
evt_000289,sess_0067,user_0595,view,1,2025-06-13T10:04:00,minivan,kashiwa,prod_008,,,mobile
evt_000290,sess_0067,user_0595,view,2,2025-06-13T10:06:06,minivan,chiba,prod_006,,,mobile
evt_000291,sess_0067,user_0595,view,3,2025-06-13T10:09:06,minivan,kashiwa,prod_008,,,mobile
evt_000292,sess_0067,user_0595,view,4,2025-06-13T10:10:43,minivan,narita,prod_009,,,mobile
evt_000293,sess_0067,user_0595,view,5,2025-06-13T10:13:58,minivan,funabashi,prod_007,,,mobile
evt_000294,sess_0067,user_0595,view,6,2025-06-13T10:17:14,SUV,funabashi,prod_002,,,mobile
evt_000295,sess_0067,user_0595,purchase,7,2025-06-13T10:19:37,minivan,chiba,prod_006,1,11871,mobile
evt_000296,sess_0068,user_0327,view,1,2025-06-07T18:52:00,SUV,funabashi,prod_002,,,desktop
evt_000297,sess_0068,user_0327,view,2,2025-06-07T18:53:58,hatchback,funabashi,prod_012,,,desktop
evt_000298,sess_0068,user_0327,view,3,2025-06-07T18:54:58,minivan,katsuura,prod_010,,,desktop
evt_000299,sess_0068,user_0327,purchase,4,2025-06-07T18:58:22,minivan,katsuura,prod_010,3,35593,desktop
evt_000300,sess_0069,user_0511,view,1,2025-07-01T03:37:00,hatchback,funabashi,prod_012,,,desktop
evt_000301,sess_0069,user_0511,view,2,2025-07-01T03:37:22,hatchback,funabashi,prod_012,,,desktop
evt_000302,sess_0069,user_0511,view,3,2025-07-01T03:38:49,hatchback,narita,prod_014,,,desktop
evt_000303,sess_0069,user_0511,view,4,2025-07-01T03:40:42,SUV,chiba,prod_001,,,desktop
evt_000304,sess_0069,user_0511,view,5,2025-07-01T03:43:25,SUV,kashiwa,prod_003,,,desktop
evt_000305,sess_0069,user_0511,view,6,2025-07-01T03:44:03,SUV,funabashi,prod_002,,,desktop
evt_000306,sess_0069,user_0511,purchase,7,2025-07-01T03:46:43,SUV,funabashi,prod_002,3,26131,desktop
evt_000307,sess_0070,user_0100,view,1,2025-06-16T12:46:00,hatchback,kashiwa,prod_013,,,mobile
evt_000308,sess_0070,user_0100,view,2,2025-06-16T12:46:58,hatchback,kashiwa,prod_013,,,mobile
evt_000309,sess_0070,user_0100,view,3,2025-06-16T12:48:41,hatchback,chiba,prod_011,,,mobile
evt_000310,sess_0071,user_0307,view,1,2025-06-27T22:33:00,SUV,katsuura,prod_005,,,mobile
evt_000311,sess_0071,user_0307,view,2,2025-06-27T22:36:16,minivan,kashiwa,prod_008,,,mobile
evt_000312,sess_0071,user_0307,view,3,2025-06-27T22:37:43,hatchback,narita,prod_014,,,mobile
evt_000313,sess_0071,user_0307,view,4,2025-06-27T22:41:21,minivan,chiba,prod_006,,,mobile
evt_000314,sess_0071,user_0307,view,5,2025-06-27T22:41:54,minivan,chiba,prod_006,,,mobile
evt_000315,sess_0072,user_0390,view,1,2025-06-24T05:07:00,hatchback,katsuura,prod_015,,,mobile
evt_000316,sess_0072,user_0390,view,2,2025-06-24T05:10:57,hatchback,chiba,prod_011,,,mobile
evt_000317,sess_0072,user_0390,view,3,2025-06-24T05:11:52,minivan,narita,prod_009,,,mobile
evt_000318,sess_0072,user_0390,view,4,2025-06-24T05:15:01,minivan,kashiwa,prod_008,,,mobile
evt_000319,sess_0072,user_0390,view,5,2025-06-24T05:16:05,minivan,kashiwa,prod_008,,,mobile
evt_000320,sess_0072,user_0390,purchase,6,2025-06-24T05:18:44,minivan,narita,prod_009,4,49730,mobile
evt_000321,sess_0073,user_0271,view,1,2025-06-15T19:17:00,minivan,kashiwa,prod_008,,,mobile
evt_000322,sess_0073,user_0271,view,2,2025-06-15T19:20:43,hatchback,funabashi,prod_012,,,mobile
evt_000323,sess_0073,user_0271,view,3,2025-06-15T19:23:29,hatchback,funabashi,prod_012,,,mobile
evt_000324,sess_0073,user_0271,view,4,2025-06-15T19:25:30,hatchback,katsuura,prod_015,,,mobile
evt_000325,sess_0073,user_0271,view,5,2025-06-15T19:29:15,SUV,chiba,prod_001,,,mobile
evt_000326,sess_0073,user_0271,purchase,6,2025-06-15T19:32:37,SUV,chiba,prod_001,3,28677,mobile
evt_000327,sess_0074,user_0220,view,1,2025-06-11T15:29:00,minivan,chiba,prod_006,,,mobile
evt_000328,sess_0074,user_0220,view,2,2025-06-11T15:31:05,minivan,kashiwa,prod_008,,,mobile
evt_000329,sess_0074,user_0220,view,3,2025-06-11T15:34:19,hatchback,chiba,prod_011,,,mobile
evt_000330,sess_0074,user_0220,view,4,2025-06-11T15:36:59,hatchback,chiba,prod_011,,,mobile
evt_000331,sess_0074,user_0220,view,5,2025-06-11T15:40:06,hatchback,katsuura,prod_015,,,mobile
evt_000332,sess_0074,user_0220,view,6,2025-06-11T15:42:28,minivan,narita,prod_009,,,mobile
evt_000333,sess_0074,user_0220,purchase,7,2025-06-11T15:44:01,hatchback,chiba,prod_011,4,23122,mobile
evt_000334,sess_0075,user_0588,view,1,2025-06-23T22:05:00,SUV,narita,prod_004,,,mobile
evt_000335,sess_0075,user_0588,view,2,2025-06-23T22:06:34,hatchback,chiba,prod_011,,,mobile
evt_000336,sess_0075,user_0588,view,3,2025-06-23T22:09:19,minivan,katsuura,prod_010,,,mobile
evt_000337,sess_0075,user_0588,view,4,2025-06-23T22:11:04,SUV,katsuura,prod_005,,,mobile
evt_000338,sess_0075,user_0588,view,5,2025-06-23T22:13:43,minivan,narita,prod_009,,,mobile
evt_000339,sess_0076,user_0480,view,1,2025-06-09T08:41:00,minivan,kashiwa,prod_008,,,mobile
evt_000340,sess_0076,user_0480,view,2,2025-06-09T08:43:03,hatchback,funabashi,prod_012,,,mobile
evt_000341,sess_0076,user_0480,view,3,2025-06-09T08:43:45,SUV,chiba,prod_001,,,mobile
evt_000342,sess_0076,user_0480,purchase,4,2025-06-09T08:44:40,SUV,chiba,prod_001,1,9068,mobile
evt_000343,sess_0077,user_0458,view,1,2025-06-08T15:27:00,SUV,kashiwa,prod_003,,,desktop
evt_000344,sess_0077,user_0458,view,2,2025-06-08T15:30:20,hatchback,kashiwa,prod_013,,,desktop
evt_000345,sess_0077,user_0458,view,3,2025-06-08T15:33:23,hatchback,funabashi,prod_012,,,desktop
evt_000346,sess_0077,user_0458,view,4,2025-06-08T15:36:20,SUV,katsuura,prod_005,,,desktop
evt_000347,sess_0077,user_0458,purchase,5,2025-06-08T15:38:42,hatchback,funabashi,prod_012,2,12149,desktop
evt_000348,sess_0078,user_0563,view,1,2025-06-17T20:09:00,SUV,kashiwa,prod_003,,,desktop
evt_000349,sess_0078,user_0563,view,2,2025-06-17T20:09:35,hatchback,katsuura,prod_015,,,desktop
evt_000350,sess_0078,user_0563,view,3,2025-06-17T20:10:46,minivan,chiba,prod_006,,,desktop
evt_000351,sess_0078,user_0563,view,4,2025-06-17T20:12:29,hatchback,funabashi,prod_012,,,desktop
evt_000352,sess_0078,user_0563,view,5,2025-06-17T20:15:43,SUV,kashiwa,prod_003,,,desktop
evt_000353,sess_0078,user_0563,view,6,2025-06-17T20:16:26,hatchback,funabashi,prod_012,,,desktop
evt_000354,sess_0078,user_0563,purchase,7,2025-06-17T20:17:00,hatchback,funabashi,prod_012,2,11504,desktop
evt_000355,sess_0079,user_0474,view,1,2025-06-04T02:48:00,hatchback,chiba,prod_011,,,desktop
evt_000356,sess_0079,user_0474,view,2,2025-06-04T02:50:20,SUV,kashiwa,prod_003,,,desktop
evt_000357,sess_0079,user_0474,view,3,2025-06-04T02:53:56,SUV,narita,prod_004,,,desktop
evt_000358,sess_0079,user_0474,view,4,2025-06-04T02:57:22,hatchback,kashiwa,prod_013,,,desktop
evt_000359,sess_0079,user_0474,view,5,2025-06-04T02:59:19,minivan,katsuura,prod_010,,,desktop
evt_000360,sess_0079,user_0474,view,6,2025-06-04T03:01:15,SUV,narita,prod_004,,,desktop
evt_000361,sess_0080,user_0137,view,1,2025-06-22T10:43:00,hatchback,funabashi,prod_012,,,desktop
evt_000362,sess_0080,user_0137,view,2,2025-06-22T10:45:36,minivan,chiba,prod_006,,,desktop
evt_000363,sess_0080,user_0137,view,3,2025-06-22T10:47:53,SUV,chiba,prod_001,,,desktop
evt_000364,sess_0080,user_0137,view,4,2025-06-22T10:51:18,hatchback,chiba,prod_011,,,desktop
evt_000365,sess_0080,user_0137,purchase,5,2025-06-22T10:54:27,hatchback,chiba,prod_011,4,22856,desktop
evt_000366,sess_0081,user_0212,view,1,2025-06-07T18:03:00,minivan,chiba,prod_006,,,mobile
evt_000367,sess_0081,user_0212,view,2,2025-06-07T18:06:48,hatchback,kashiwa,prod_013,,,mobile
evt_000368,sess_0081,user_0212,purchase,3,2025-06-07T18:09:35,minivan,chiba,prod_006,1,10948,mobile
evt_000369,sess_0082,user_0147,view,1,2025-06-23T22:21:00,SUV,funabashi,prod_002,,,desktop
evt_000370,sess_0082,user_0147,view,2,2025-06-23T22:24:04,minivan,narita,prod_009,,,desktop
evt_000371,sess_0082,user_0147,view,3,2025-06-23T22:25:45,minivan,funabashi,prod_007,,,desktop
evt_000372,sess_0082,user_0147,view,4,2025-06-23T22:27:21,SUV,narita,prod_004,,,desktop
evt_000373,sess_0082,user_0147,view,5,2025-06-23T22:29:42,SUV,chiba,prod_001,,,desktop
evt_000374,sess_0082,user_0147,view,6,2025-06-23T22:33:41,minivan,narita,prod_009,,,desktop
evt_000375,sess_0082,user_0147,purchase,7,2025-06-23T22:34:15,minivan,narita,prod_009,4,46100,desktop
evt_000376,sess_0083,user_0249,view,1,2025-06-28T19:33:00,SUV,chiba,prod_001,,,mobile
evt_000377,sess_0083,user_0249,view,2,2025-06-28T19:36:45,hatchback,narita,prod_014,,,mobile
evt_000378,sess_0083,user_0249,view,3,2025-06-28T19:39:28,SUV,chiba,prod_001,,,mobile
evt_000379,sess_0083,user_0249,view,4,2025-06-28T19:41:13,SUV,katsuura,prod_005,,,mobile
evt_000380,sess_0083,user_0249,view,5,2025-06-28T19:42:27,hatchback,katsuura,prod_015,,,mobile
evt_000381,sess_0083,user_0249,view,6,2025-06-28T19:43:17,hatchback,narita,prod_014,,,mobile
evt_000382,sess_0084,user_0210,view,1,2025-06-05T20:42:00,hatchback,narita,prod_014,,,mobile
evt_000383,sess_0084,user_0210,view,2,2025-06-05T20:45:34,hatchback,katsuura,prod_015,,,mobile
evt_000384,sess_0084,user_0210,view,3,2025-06-05T20:47:28,SUV,chiba,prod_001,,,mobile
evt_000385,sess_0084,user_0210,view,4,2025-06-05T20:48:44,hatchback,chiba,prod_011,,,mobile
evt_000386,sess_0084,user_0210,view,5,2025-06-05T20:51:25,hatchback,kashiwa,prod_013,,,mobile
evt_000387,sess_0084,user_0210,purchase,6,2025-06-05T20:53:31,hatchback,katsuura,prod_015,2,13047,mobile
evt_000388,sess_0085,user_0252,view,1,2025-06-09T01:52:00,SUV,kashiwa,prod_003,,,mobile
evt_000389,sess_0085,user_0252,view,2,2025-06-09T01:53:07,hatchback,kashiwa,prod_013,,,mobile
evt_000390,sess_0085,user_0252,view,3,2025-06-09T01:56:11,hatchback,funabashi,prod_012,,,mobile
evt_000391,sess_0085,user_0252,view,4,2025-06-09T02:00:05,hatchback,katsuura,prod_015,,,mobile
evt_000392,sess_0085,user_0252,purchase,5,2025-06-09T02:03:16,SUV,kashiwa,prod_003,1,9401,mobile
evt_000393,sess_0086,user_0070,view,1,2025-06-25T14:19:00,minivan,chiba,prod_006,,,desktop
evt_000394,sess_0086,user_0070,view,2,2025-06-25T14:21:35,hatchback,kashiwa,prod_013,,,desktop
evt_000395,sess_0086,user_0070,purchase,3,2025-06-25T14:23:08,hatchback,kashiwa,prod_013,3,19277,desktop
evt_000396,sess_0087,user_0184,view,1,2025-06-22T06:20:00,minivan,katsuura,prod_010,,,mobile
evt_000397,sess_0087,user_0184,view,2,2025-06-22T06:21:17,SUV,narita,prod_004,,,mobile
evt_000398,sess_0087,user_0184,view,3,2025-06-22T06:21:57,hatchback,katsuura,prod_015,,,mobile
evt_000399,sess_0087,user_0184,view,4,2025-06-22T06:25:31,SUV,funabashi,prod_002,,,mobile
evt_000400,sess_0087,user_0184,view,5,2025-06-22T06:27:27,minivan,chiba,prod_006,,,mobile
evt_000401,sess_0088,user_0085,view,1,2025-06-23T00:22:00,SUV,katsuura,prod_005,,,mobile
evt_000402,sess_0088,user_0085,view,2,2025-06-23T00:25:15,hatchback,katsuura,prod_015,,,mobile
evt_000403,sess_0088,user_0085,view,3,2025-06-23T00:27:59,minivan,chiba,prod_006,,,mobile
evt_000404,sess_0088,user_0085,view,4,2025-06-23T00:31:56,minivan,katsuura,prod_010,,,mobile
evt_000405,sess_0088,user_0085,view,5,2025-06-23T00:34:46,SUV,narita,prod_004,,,mobile
evt_000406,sess_0088,user_0085,view,6,2025-06-23T00:38:36,minivan,chiba,prod_006,,,mobile
evt_000407,sess_0088,user_0085,purchase,7,2025-06-23T00:39:37,minivan,katsuura,prod_010,5,60727,mobile
evt_000408,sess_0089,user_0554,view,1,2025-06-16T21:01:00,hatchback,kashiwa,prod_013,,,mobile
evt_000409,sess_0089,user_0554,view,2,2025-06-16T21:03:52,SUV,narita,prod_004,,,mobile
evt_000410,sess_0090,user_0462,view,1,2025-06-05T02:36:00,SUV,funabashi,prod_002,,,mobile
evt_000411,sess_0090,user_0462,view,2,2025-06-05T02:39:40,minivan,narita,prod_009,,,mobile
evt_000412,sess_0090,user_0462,purchase,3,2025-06-05T02:41:21,SUV,funabashi,prod_002,5,45752,mobile
evt_000413,sess_0091,user_0277,view,1,2025-06-18T21:46:00,SUV,kashiwa,prod_003,,,mobile
evt_000414,sess_0091,user_0277,view,2,2025-06-18T21:49:39,SUV,katsuura,prod_005,,,mobile
evt_000415,sess_0091,user_0277,view,3,2025-06-18T21:51:01,minivan,chiba,prod_006,,,mobile
evt_000416,sess_0091,user_0277,view,4,2025-06-18T21:52:58,SUV,chiba,prod_001,,,mobile
evt_000417,sess_0091,user_0277,purchase,5,2025-06-18T21:54:26,SUV,kashiwa,prod_003,2,18237,mobile
evt_000418,sess_0092,user_0496,view,1,2025-06-16T11:52:00,hatchback,funabashi,prod_012,,,desktop
evt_000419,sess_0092,user_0496,view,2,2025-06-16T11:56:00,minivan,funabashi,prod_007,,,desktop
evt_000420,sess_0092,user_0496,view,3,2025-06-16T11:59:48,hatchback,kashiwa,prod_013,,,desktop
evt_000421,sess_0092,user_0496,view,4,2025-06-16T12:02:40,SUV,funabashi,prod_002,,,desktop
evt_000422,sess_0092,user_0496,view,5,2025-06-16T12:05:57,SUV,funabashi,prod_002,,,desktop
evt_000423,sess_0093,user_0299,view,1,2025-06-28T07:52:00,hatchback,chiba,prod_011,,,desktop
evt_000424,sess_0093,user_0299,view,2,2025-06-28T07:55:36,minivan,katsuura,prod_010,,,desktop
evt_000425,sess_0093,user_0299,view,3,2025-06-28T07:57:54,hatchback,funabashi,prod_012,,,desktop
evt_000426,sess_0093,user_0299,purchase,4,2025-06-28T08:01:38,minivan,katsuura,prod_010,5,61755,desktop
evt_000427,sess_0094,user_0419,view,1,2025-06-19T14:47:00,minivan,katsuura,prod_010,,,desktop
evt_000428,sess_0094,user_0419,view,2,2025-06-19T14:50:17,minivan,chiba,prod_006,,,desktop
evt_000429,sess_0094,user_0419,view,3,2025-06-19T14:52:09,hatchback,katsuura,prod_015,,,desktop
evt_000430,sess_0094,user_0419,view,4,2025-06-19T14:55:01,minivan,chiba,prod_006,,,desktop
evt_000431,sess_0094,user_0419,view,5,2025-06-19T14:58:37,SUV,narita,prod_004,,,desktop
evt_000432,sess_0094,user_0419,view,6,2025-06-19T14:59:39,minivan,chiba,prod_006,,,desktop
evt_000433,sess_0095,user_0410,view,1,2025-06-21T15:54:00,minivan,kashiwa,prod_008,,,desktop
evt_000434,sess_0095,user_0410,view,2,2025-06-21T15:57:13,minivan,kashiwa,prod_008,,,desktop
evt_000435,sess_0095,user_0410,view,3,2025-06-21T15:59:01,hatchback,kashiwa,prod_013,,,desktop
evt_000436,sess_0095,user_0410,purchase,4,2025-06-21T16:00:36,hatchback,kashiwa,prod_013,1,6547,desktop
evt_000437,sess_0096,user_0146,view,1,2025-06-06T14:42:00,SUV,funabashi,prod_002,,,mobile
evt_000438,sess_0096,user_0146,view,2,2025-06-06T14:42:47,hatchback,chiba,prod_011,,,mobile
evt_000439,sess_0096,user_0146,purchase,3,2025-06-06T14:46:16,SUV,funabashi,prod_002,1,9306,mobile
evt_000440,sess_0097,user_0474,view,1,2025-06-01T13:51:00,hatchback,chiba,prod_011,,,mobile
evt_000441,sess_0097,user_0474,view,2,2025-06-01T13:54:32,hatchback,katsuura,prod_015,,,mobile
evt_000442,sess_0097,user_0474,view,3,2025-06-01T13:57:19,SUV,katsuura,prod_005,,,mobile
evt_000443,sess_0097,user_0474,view,4,2025-06-01T13:58:26,minivan,chiba,prod_006,,,mobile
evt_000444,sess_0097,user_0474,view,5,2025-06-01T13:59:15,SUV,katsuura,prod_005,,,mobile
evt_000445,sess_0098,user_0321,view,1,2025-06-28T05:37:00,SUV,chiba,prod_001,,,mobile
evt_000446,sess_0098,user_0321,view,2,2025-06-28T05:37:50,SUV,chiba,prod_001,,,mobile
evt_000447,sess_0098,user_0321,view,3,2025-06-28T05:39:45,minivan,kashiwa,prod_008,,,mobile
evt_000448,sess_0098,user_0321,view,4,2025-06-28T05:41:52,minivan,kashiwa,prod_008,,,mobile
evt_000449,sess_0098,user_0321,view,5,2025-06-28T05:44:00,SUV,kashiwa,prod_003,,,mobile
evt_000450,sess_0098,user_0321,view,6,2025-06-28T05:47:17,hatchback,katsuura,prod_015,,,mobile
evt_000451,sess_0098,user_0321,purchase,7,2025-06-28T05:48:21,minivan,kashiwa,prod_008,1,10969,mobile
evt_000452,sess_0099,user_0462,view,1,2025-06-20T06:58:00,minivan,kashiwa,prod_008,,,mobile
evt_000453,sess_0099,user_0462,view,2,2025-06-20T06:59:02,SUV,chiba,prod_001,,,mobile
evt_000454,sess_0099,user_0462,view,3,2025-06-20T07:02:36,SUV,chiba,prod_001,,,mobile
evt_000455,sess_0099,user_0462,view,4,2025-06-20T07:03:53,minivan,chiba,prod_006,,,mobile
evt_000456,sess_0099,user_0462,view,5,2025-06-20T07:06:10,minivan,narita,prod_009,,,mobile
evt_000457,sess_0099,user_0462,purchase,6,2025-06-20T07:08:36,minivan,kashiwa,prod_008,1,11729,mobile
evt_000458,sess_0100,user_0376,view,1,2025-06-21T20:13:00,SUV,narita,prod_004,,,mobile
evt_000459,sess_0100,user_0376,view,2,2025-06-21T20:13:42,minivan,katsuura,prod_010,,,mobile
evt_000460,sess_0101,user_0215,view,1,2025-06-27T07:40:00,SUV,chiba,prod_001,,,desktop
evt_000461,sess_0101,user_0215,view,2,2025-06-27T07:42:37,SUV,katsuura,prod_005,,,desktop
evt_000462,sess_0101,user_0215,purchase,3,2025-06-27T07:44:11,SUV,chiba,prod_001,4,39522,desktop
evt_000463,sess_0102,user_0696,view,1,2025-06-16T00:48:00,hatchback,narita,prod_014,,,desktop
evt_000464,sess_0102,user_0696,view,2,2025-06-16T00:51:13,minivan,chiba,prod_006,,,desktop
evt_000465,sess_0102,user_0696,view,3,2025-06-16T00:54:14,minivan,kashiwa,prod_008,,,desktop
evt_000466,sess_0102,user_0696,purchase,4,2025-06-16T00:56:29,minivan,kashiwa,prod_008,3,33344,desktop
evt_000467,sess_0103,user_0285,view,1,2025-06-04T06:10:00,hatchback,funabashi,prod_012,,,desktop
evt_000468,sess_0103,user_0285,view,2,2025-06-04T06:12:09,hatchback,kashiwa,prod_013,,,desktop
evt_000469,sess_0103,user_0285,view,3,2025-06-04T06:13:51,hatchback,funabashi,prod_012,,,desktop
evt_000470,sess_0103,user_0285,view,4,2025-06-04T06:16:38,SUV,katsuura,prod_005,,,desktop
evt_000471,sess_0103,user_0285,purchase,5,2025-06-04T06:20:19,hatchback,funabashi,prod_012,1,5790,desktop
evt_000472,sess_0104,user_0471,view,1,2025-06-08T14:38:00,hatchback,katsuura,prod_015,,,mobile
evt_000473,sess_0104,user_0471,view,2,2025-06-08T14:38:43,minivan,chiba,prod_006,,,mobile
evt_000474,sess_0104,user_0471,view,3,2025-06-08T14:40:38,minivan,narita,prod_009,,,mobile
evt_000475,sess_0104,user_0471,view,4,2025-06-08T14:41:11,SUV,funabashi,prod_002,,,mobile
evt_000476,sess_0105,user_0440,view,1,2025-06-20T14:16:00,hatchback,kashiwa,prod_013,,,desktop
evt_000477,sess_0105,user_0440,view,2,2025-06-20T14:17:18,SUV,narita,prod_004,,,desktop
evt_000478,sess_0105,user_0440,purchase,3,2025-06-20T14:18:04,hatchback,kashiwa,prod_013,1,6044,desktop
evt_000479,sess_0106,user_0137,view,1,2025-06-29T09:55:00,hatchback,katsuura,prod_015,,,mobile
